"plot.ID","sites.sitename","plot.name","plot.area","establishment.ID","year.establishment.oldest.trees","regrowth.ID","regrowth.type","regrowth.year","dist.mrs.ID","distmrs.type","mortality","distmrs.year","dist.additional.mrs.ID","prior.history.ID","dist1.ID","dist1.type","dist1.mort","dist1.year","dist2.ID","dist2.type","dist2.mort","dist2.year","additional.dist.ID","management.CO2.ID","management.temperature.ID","management.hydrology.ID","management.nutrients.ID","management.biota.ID","management.other.ID"
4267,"Coruche","Mediterranean Deciduous Forest. Stand established around 1948","NAC",4267.01,"1948",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4268,"Alfarrobeira","Mediterranean Deciduous Forest","NAC",4268.01,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4269,"Dinghushan Forest Ecosystem Research Station-PF","Aggrading Subtropical Evergreen Forest. Stand established around 1958","NAC",4269.01,"1958",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4270,"Dinghushan Forest Ecosystem Research Station-MF","Subtropical Evergreen Forest. Stand established around 1908","NAC",4270.01,"1908",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4271,"Dinghushan Forest Ecosystem Research Station-BF","Subtropical Evergreen Forest. Stand established around 1608","NAC",4271.01,"1608",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4272,"Duke FACE","Aggrading Subtropical Evergreen Forest","NAC",4272.01,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4273,"Duke FACE","Aggrading Subtropical Evergreen Forest with Fertilized (11.2 gN/m2/yr) treatment","NAC",4273.01,"NAC",4273.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,4273.03,0,0
4274,"Duke FACE","Aggrading Subtropical Evergreen Forest with CO2 (+200 ppm) treatment","NAC",4274.01,"NAC",4274.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,4274.03,0,0,0,0,0
4275,"Duke FACE","Aggrading Subtropical Evergreen Forest with Fertilized, CO2 (11.2 gN/m2/yr, +200 ppm) treatment","NAC",4275.01,"NAC",4275.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,4275.03,0,0,4275.04,0,0
4276,"S","Mediterranean Deciduous Forest","NAC",4276.01,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4277,"PI","Mediterranean Deciduous Forest. Stand established around 1958","NAC",4277.01,"1958",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4278,"Fernandez_2012_psom research site in Galicia Spain","Aggrading Mediterranean Evergreen Forest. Stand established around 1986","NAC",4278.01,"1986",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4279,"Fernandez_2012_psom research site in Galicia Spain","Managed Aggrading Mediterranean Evergreen Forest with Thinned (Moderate thinning) treatment. Stand established around 1986","NAC",4279.01,"1986",4279.02,"Initiation of post-disturbance cohort (planted or natural)","1986",0,"NAC","NAC","NAC",0,0,4279.03,"Cut","<100%","NAC",0,NA,NA,NA,0,0,0,0,0,0,0
4280,"Fernandez_2012_psom research site in Galicia Spain","Managed Aggrading Mediterranean Evergreen Forest with Thinned (Crop tree selection) treatment. Stand established around 1986","NAC",4280.01,"1986",4280.02,"Initiation of post-disturbance cohort (planted or natural)","1986",0,"NAC","NAC","NAC",0,0,4280.03,"Cut","<100%","NAC",0,NA,NA,NA,0,0,0,0,0,0,0
4281,"Joseph W. Jones Ecological Research Center","Temperate Evergreen Savanna. Stand established around 1919","NAC",4281.01,"1919",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4282,"Joseph W. Jones Ecological Research Center","Temperate Evergreen Savanna with Irrigation (50%) treatment. Stand established around 1919","NAC",4282.01,"1919",4282.02,"Initiation of post-disturbance cohort (planted or natural)","1919",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,4282.03,0,0,0
4283,"Rosinedalsheden experimental forest","Boreal Evergreen Forest. Stand established around 1939","NAC",4283.01,"1939",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4284,"Rosinedalsheden experimental forest","Boreal Evergreen Forest with Fertilized (20 kgN/ha/yr, NH4NO3) treatment. Stand established around 1939","NAC",4284.01,"1939",4284.02,"Initiation of post-disturbance cohort (planted or natural)","1939",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,4284.03,0,0
4285,"Rosinedalsheden experimental forest","Boreal Evergreen Forest with Fertilized (100 kgN/ha/yr, NH4NO3) treatment. Stand established around 1939","NAC",4285.01,"1939",4285.02,"Initiation of post-disturbance cohort (planted or natural)","1939",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,4285.03,0,0
4286,"Alice Holt research forest","Temperate Deciduous Forest. Stand established around 1927","NAC",4286.01,"1927",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4287,"DF49","Temperate Evergreen Forest. Stand established around 1949","NAC",4287.01,"1953",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4288,"DF49","Temperate Evergreen Forest. Stand established around 1949","NAC",4288.01,"1954",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4289,"DF49","Temperate Evergreen Forest. Stand established around 1949","NAC",4289.01,"1955",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4290,"DF49","Temperate Evergreen Forest. Stand established around 1949","NAC",4290.01,"1956",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4291,"DF49","Temperate Evergreen Forest. Stand established around 1949","NAC",4291.01,"1957",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4292,"DF49","Temperate Evergreen Forest. Stand established around 1949","NAC",4292.01,"1958",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4293,"DF49","Temperate Evergreen Forest. Stand established around 1949","NAC",4293.01,"1959",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4294,"HDF88","Aggrading Temperate Evergreen Forest. Stand established around 1984","NAC",4294.01,"1984",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4295,"HDF88","Aggrading Temperate Evergreen Forest. Stand established around 1984","NAC",4295.01,"1985",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4296,"HDF88","Aggrading Temperate Evergreen Forest. Stand established around 1984","NAC",4296.01,"1986",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4297,"HDF88","Aggrading Temperate Evergreen Forest. Stand established around 1984","NAC",4297.01,"1987",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4298,"Jauhiainen_2012_cdef research site in Sumatra Indonesia","Managed Aggrading Tropical Evergreen Forest with Drained treatment. Stand established around 2003","NAC",4298.01,"2003",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4299,"Nam-San","Temperate Deciduous Forest. Stand established around 1958","NAC",4299.01,"1958",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4300,"Yamashiro Experimental Forest","Temperate Deciduous Forest","NAC",4300.01,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4301,"Abitibi-James Bay","Boreal Evergreen Forest. Stand established around 1916","NAC",4301.01,"1916",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4302,"Abitibi-James Bay","Boreal Mixed Forest. Stand established around 1916","NAC",4302.01,"1916",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4303,"Abitibi-James Bay","Boreal Deciduous Forest. Stand established around 1916","NAC",4303.01,"1916",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4304,"NHM","Temperate Deciduous Forest. Stand established around 1934","NAC",4304.01,"1934",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4305,"UAM","Temperate Deciduous Forest. Stand established around 1934","NAC",4305.01,"1934",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4306,"EAM","Temperate Deciduous Forest. Stand established around 1934","NAC",4306.01,"1934",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4307,"Baotianman Natural Reserve","Temperate Deciduous Forest. Stand established around 1958","NAC",4307.01,"1958",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4308,"Vesijako Research Forest","Boreal Evergreen Forest. Stand established around 1950","NAC",4308.01,"1950",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4309,"Hesse","Temperate Deciduous Forest. Stand established around 1963","NAC",4309.01,"1963",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4310,"Hesse","Temperate Deciduous Forest. Stand established around 1943","NAC",4310.01,"1943",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4311,"Nikiema_2012_igge research site in Michigan USA","Managed Aggrading Temperate Deciduous Forest with Fertilized (200 kgN/ha/yr) treatment. Stand established around 2004","NAC",4311.01,"2004",4311.02,"Initiation of post-disturbance cohort (planted or natural)","2004",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,4311.03,0,0
4312,"US-NC1","Aggrading Temperate Evergreen Forest. Stand established around 2004","NAC",4312.01,"2004",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4313,"US-NC2","Aggrading Temperate Evergreen Forest. Stand established around 1991","NAC",4313.01,"1991",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4314,"Iroquois National Wildlife Refuge","Temperate Deciduous Forest","NAC",4314.01,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4315,"Kalevansuo","Boreal Evergreen Forest. Stand established around 1971","NAC",4315.01,"1971",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4316,"Dooary Forest","Temperate Evergreen Forest. Stand established around 1986","NAC",4316.01,"1986",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4317,"Beatenberg","Temperate Evergreen Forest. Stand established around 1801","NAC",4317.01,"1801",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4318,"Schanis","Temperate Deciduous Forest. Stand established around 1871","NAC",4318.01,"1871",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4319,"Vordemwald","Temperate Evergreen Forest. Stand established around 1901","NAC",4319.01,"1901",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4320,"Panzacchi_2012_bcaa research site in Italy","Managed Temperate Deciduous Forest with Irrigation, fertilized (Control) treatment. Stand established around 1996","NAC",4320.01,"1996",4320.02,"Initiation of post-disturbance cohort (planted or natural)","1996",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,4320.03,4320.04,0,0
4321,"Panzacchi_2012_bcaa research site in Italy","Managed Temperate Deciduous Forest with Irrigation, fertilized (-30% irrigation) treatment. Stand established around 1996","NAC",4321.01,"1996",4321.02,"Initiation of post-disturbance cohort (planted or natural)","1996",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,4321.03,4321.04,0,0
4322,"EOBS","Boreal Evergreen Forest. Stand established around 1903","NAC",4322.01,"1903",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4323,"HBS00","Boreal Evergreen Forest. Stand established around 2000","NAC",4323.01,"2000",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4324,"HBS75","Boreal Evergreen Forest. Stand established around 1975","NAC",4324.01,"1975",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4325,"US-Me6","Aggrading Temperate Evergreen Forest. Stand established around 1980","NAC",4325.01,"1980",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4326,"Escambia Experimental Forest","Subtropical Evergreen Forest. Stand established around 1958","NAC",4326.01,"1958",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4327,"Malua Forest Reserve","Tropical Evergreen Forest","NAC",4327.01,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4328,"Malua Forest Reserve","Aggrading Tropical Evergreen Forest. Stand established around 1982","NAC",4328.01,"1982",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4329,"Neuglobsow","Temperate Evergreen Forest. Stand established around 1904","NAC",4329.01,"1904",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4330,"Mt. Gonglushan","Temperate Deciduous Forest. Stand established around 1980","NAC",4330.01,"1980",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4331,"Mt. Gonglushan","Temperate Deciduous Forest. Stand established around 1950","NAC",4331.01,"1950",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4332,"Stadra","Aggrading Temperate Evergreen Forest. Stand established around 2007","NAC",4332.01,"2007",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4333,"Mattrup","Temperate Deciduous Forest. Stand established around 1970","NAC",4333.01,"1970",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4334,"Vallo","Temperate Deciduous Forest. Stand established around 1970","NAC",4334.01,"1970",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4335,"Wedellsborg","Temperate Deciduous Forest. Stand established around 1970","NAC",4335.01,"1970",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4336,"ALT","Temperate Evergreen Forest. Stand established around 1900","NAC",4336.01,"1900",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4337,"EBE","Temperate Evergreen Forest. Stand established around 1914","NAC",4337.01,"1914",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4338,"FLO","Temperate Evergreen Forest. Stand established around 1916","NAC",4338.01,"1916",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4339,"WAL","Temperate Evergreen Forest. Stand established around 1866","NAC",4339.01,"1866",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4340,"FRE","Temperate Evergreen Forest. Stand established around 1850","NAC",4340.01,"1850",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4341,"MIT","Temperate Evergreen Forest. Stand established around 1890","NAC",4341.01,"1890",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4342,"RIE","Temperate Evergreen Forest. Stand established around 1889","NAC",4342.01,"1889",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4343,"Takayama experimental forest","Temperate Deciduous Forest. Stand established around 1951","NAC",4343.01,"1951",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4344,"Takayama experimental forest","Temperate Deciduous Forest. Stand established around 1991","NAC",4344.01,"1991",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4345,"Dinghushan Biosphere Reserve","Subtropical Deciduous Forest. Stand established around 1604","NAC",4345.01,"1604",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4346,"Dinghushan Biosphere Reserve","Subtropical Deciduous Forest. Stand established around 1924","NAC",4346.01,"1924",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4347,"Dinghushan Biosphere Reserve","Subtropical Deciduous Forest. Stand established around 1934","NAC",4347.01,"1934",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4348,"Kondi","Managed Aggrading Tropical Deciduous Forest with Organic residues removed treatment. Stand established around 2008","NAC",4348.01,"2008",4348.02,"Initiation of post-disturbance cohort (planted or natural)","2008",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,4348.03
4349,"Kondi","Managed Aggrading Tropical Deciduous Forest with Stem wood harvest treatment. Stand established around 2008","NAC",4349.01,"2008",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4350,"Kondi","Managed Aggrading Tropical Deciduous Forest with Organic residues removed treatment. Stand established around 2009","NAC",4350.01,"2009",4350.02,"Initiation of post-disturbance cohort (planted or natural)","2009",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,4350.03
4351,"Kondi","Managed Aggrading Tropical Deciduous Forest with Stem wood harvest treatment. Stand established around 2009","NAC",4351.01,"2009",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4352,"Kondi","Aggrading Tropical Deciduous Forest. Stand established around 2004","NAC",4352.01,"2004",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4353,"Kondi","Aggrading Tropical Deciduous Forest. Stand established around 2001","NAC",4353.01,"2001",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4354,"Kondi","Aggrading Tropical Deciduous Forest. Stand established around 1991","NAC",4354.01,"1991",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4355,"Itatinga","Managed Aggrading Acacjia mangium Forest with Fertilized treatment. Stand established around 1998","NAC",4355.01,"1998",4355.02,"Initiation of post-disturbance cohort (planted or natural)","1998",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,4355.03,0,0
4356,"Itatinga","Managed Aggrading Eucalyptus grandis Forest with Fertilized treatment. Stand established around 1998","NAC",4356.01,"1998",4356.02,"Initiation of post-disturbance cohort (planted or natural)","1998",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,4356.03,0,0
4357,"Itatinga","Managed Aggrading Acacia mangium; Eucalyptus grandis Forest with Fertilized treatment. Stand established around 1998","NAC",4357.01,"1998",4357.02,"Initiation of post-disturbance cohort (planted or natural)","1998",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,4357.03,0,0
4358,"Kissoko","Managed Aggrading Acacjia mangium Forest with Fertilized treatment. Stand established around 1997","NAC",4358.01,"1997",4358.02,"Initiation of post-disturbance cohort (planted or natural)","1997",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,4358.03,0,0
4359,"Kissoko","Managed Aggrading Eucalyptus urophylla x Eucalyptus grandis Forest with Fertilized treatment. Stand established around 1997","NAC",4359.01,"1997",4359.02,"Initiation of post-disturbance cohort (planted or natural)","1997",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,4359.03,0,0
4360,"Kissoko","Managed Aggrading Acacia mangium; Eucalyptus urophylla x Eucalyptus grandis Forest with Fertilized treatment. Stand established around 1997","NAC",4360.01,"1997",4360.02,"Initiation of post-disturbance cohort (planted or natural)","1997",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,4360.03,0,0
4361,"Renon","Temperate Evergreen Forest","NAC",4361.01,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4362,"Wetzstein","Temperate Evergreen Forest. Stand established around 1956","NAC",4362.01,"1956",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4363,"Norunda","Boreal Evergreen Forest. Stand established around 1932","NAC",4363.01,"1932",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4364,"Bily Kriz","Aggrading Temperate Evergreen Forest. Stand established around 1979","NAC",4364.01,"1979",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4365,"Teshio Experimental Forest","Aggrading Temperate Mixed Forest. Stand established around 1967","NAC",4365.01,"1967",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4366,"Teshio Experimental Forest","Aggrading Temperate Mixed Forest. Stand established around 1968","NAC",4366.01,"1968",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4367,"Teshio Experimental Forest","Aggrading Temperate Mixed Forest. Stand established around 1969","NAC",4367.01,"1969",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4368,"Teshio Experimental Forest","Aggrading Temperate Mixed Forest. Stand established around 1970","NAC",4368.01,"1970",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4369,"Teshio Experimental Forest","Aggrading Temperate Mixed Forest. Stand established around 1971","NAC",4369.01,"1971",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4370,"Belgrad Forest","Aggrading Picea orientalis Forest. Stand established around 1967","NAC",4370.01,"1967",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4371,"Belgrad Forest","Aggrading Pinus nigra Forest. Stand established around 1967","NAC",4371.01,"1967",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4372,"Belgrad Forest","Aggrading Abies bornmulleriana Forest. Stand established around 1967","NAC",4372.01,"1967",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4373,"Belgrad Forest","Aggrading Pinus sylvestris Forest. Stand established around 1967","NAC",4373.01,"1967",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4374,"Belgrad Forest","Quercus petrea Forest","NAC",4374.01,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4375,"Agroforestry Field Laboratory of the Institute of Forestry","Aggrading Dracontomelon dao Forest. Stand established around 1992","NAC",4375.01,"1992",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4376,"Agroforestry Field Laboratory of the Institute of Forestry","Aggrading Gmelina arborea Forest. Stand established around 1992","NAC",4376.01,"1992",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
4377,"Agroforestry Field Laboratory of the Institute of Forestry","Aggrading Dipterocarps Forest. Stand established around 1992","NAC",4377.01,"1992",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
